Time,Psi
0.0,0.0
0.005005005005005005,8.654866564685498e-06
0.01001001001001001,6.910471258098048e-05
0.015015015015015015,0.00023262573700956268
0.02002002002002002,0.0005494258155134497
0.025025025025025023,0.0010681667223162263
0.03003003003003003,0.0018354998904699955
0.035035035035035036,0.0028956529809808697
0.04004004004004004,0.004290071740929712
0.04504504504504504,0.006057124145492618
0.050050050050050046,0.008231848763598735
0.055055055055055056,0.010845826061043576
0.06006006006006006,0.013927049467913143
0.06506506506506507,0.017499903087157317
0.07007007007007007,0.021585184585444495
0.07507507507507508,0.02620019583014563
0.08008008008008008,0.031358880511114226
0.08508508508508508,0.03707200659318804
0.09009009009009009,0.04334738721321041
0.09509509509509509,0.05019013250488854
0.10010010010010009,0.057602936257051866
0.10510510510510511,0.0655863757694141
0.11011011011011011,0.07413920410617887
0.11511511511511512,0.08325869992023385
0.12012012012012012,0.09294096473951635
0.12512512512512514,0.10318128129237118
0.13013013013013014,0.11397441600205842
0.13513513513513514,0.12531497362029473
0.14014014014014015,0.1371977086513966
0.14514514514514515,0.14961787218734546
0.15015015015015015,0.1625715425457643
0.15515515515515516,0.17605597267233866
0.16016016016016016,0.19006996095565898
0.16516516516516516,0.20461421827520077
0.17017017017017017,0.21969181248503145
0.17517517517517517,0.23530858915207697
0.18018018018018017,0.25147374452167287
0.18518518518518517,0.26820034274116406
0.19019019019019018,0.2855061124581995
0.19519519519519518,0.30341423293356806
0.20020020020020018,0.3219543139807008
0.20520520520520522,0.34116368844002826
0.21021021021021022,0.3610889445031531
0.21521521521521522,0.3817878411844282
0.22022022022022023,0.40333179732253716
0.22522522522522523,0.4258091035073616
0.23023023023023023,0.44932908141267097
0.23523523523523523,0.4740275957571591
0.24024024024024024,0.5000744865995187
0.24524524524524524,0.5276837164758535
0.2502502502502503,0.5571273622241052
0.2552552552552553,0.5887555404223621
0.2602602602602603,0.62302507412514
0.2652652652652653,0.6605420138212927
0.2702702702702703,0.7021263347477606
0.2752752752752753,0.7489135994186388
0.2802802802802803,0.8025209692045493
0.2852852852852853,0.865330312764789
0.2902902902902903,0.9409980720051005
0.2952952952952953,1.0354359248933926
0.3003003003003003,1.1588619126642592
0.3053053053053053,1.3305881340998365
0.3103103103103103,1.5920217317562446
0.3153153153153153,2.0508936655253907
0.3203203203203203,3.102542574049416
0.3253253253253253,8.297690827172302
0.3303303303303303,172.9056545805992
0.3353353353353353,177.98447496205372
0.34034034034034033,179.02665545179642
0.34534534534534533,179.48291453103488
0.35035035035035034,179.74327231720022
0.35535535535535534,179.91445377764924
0.36036036036036034,180.03756631836646
0.36536536536536535,180.13180738448142
0.37037037037037035,180.2073434976637
0.37537537537537535,180.27006039451555
0.38038038038038036,180.3236002992566
0.38538538538538536,180.3703367715798
0.39039039039039036,180.41188182237832
0.39539539539539537,180.4493677250345
0.40040040040040037,180.4836122387552
0.40540540540540543,180.51521989108576
0.41041041041041043,180.54464643482265
0.41541541541541543,180.5722411971734
0.42042042042042044,180.59827569495826
0.42542542542542544,180.62296344186532
0.43043043043043044,180.64647395315126
0.43543543543543545,180.66894284426837
0.44044044044044045,180.69047922708864
0.44544544544544545,180.711171224836
0.45045045045045046,180.73109013441785
0.45545545545545546,180.75029361376707
0.46046046046046046,180.76882815153405
0.46546546546546547,180.78673100664759
0.47047047047047047,180.80403174745743
0.4754754754754755,180.8207534877425
0.4804804804804805,180.8369138973528
0.4854854854854855,180.8525260347506
0.4904904904904905,180.86759904660448
0.4954954954954955,180.88213876461745
0.5005005005005005,180.89614822417283
0.5055055055055055,180.9096281240914
0.5105105105105106,180.92257724229606
0.5155155155155156,180.9349928246435
0.5205205205205206,180.9468709392965
0.5255255255255256,180.95820682971595
0.5305305305305306,180.96899525141174
0.5355355355355356,180.97923080346484
0.5405405405405406,180.98890826196964
0.5455455455455456,180.99802290770143
0.5505505505505506,181.00657085765675
0.5555555555555556,181.01454939452864
0.5605605605605606,181.02195729187287
0.5655655655655656,181.02879513717798
0.5705705705705706,181.03506564246078
0.5755755755755756,181.04077394101898
0.5805805805805806,181.04592787458168
0.5855855855855856,181.0505382376193
0.5905905905905906,181.05461900006193
0.5955955955955956,181.05818749718188
0.6006006006006006,181.06126455567122
0.6056056056056056,181.06387459177355
0.6106106106106106,181.06604562981113
0.6156156156156156,181.06780927137333
0.6206206206206206,181.06920060069018
0.6256256256256256,181.0702580069358
0.6306306306306306,181.0710229639384
0.6356356356356356,181.07153972146807
0.6406406406406406,181.0718549466887
0.6456456456456456,181.07201732357672
0.6506506506506506,181.0720770641802
0.6556556556556556,181.0720854544667
0.6606606606606606,181.07209428663555
0.6656656656656657,181.0721553746695
0.6706706706706707,181.07231996456525
0.6756756756756757,181.07263823473022
0.6806806806806807,181.07315885588835
0.6856856856856857,181.07392848243103
0.6906906906906907,181.074991301278
0.6956956956956957,181.07638871503877
0.7007007007007007,181.0781590739719
0.7057057057057057,181.0803374131554
0.7107107107107107,181.08295526500513
0.7157157157157157,181.08604059166112
0.7207207207207207,181.08961774355643
0.7257257257257257,181.09370749414563
0.7307307307307307,181.0983271124472
0.7357357357357357,181.10349051792969
0.7407407407407407,181.10920844827726
0.7457457457457457,181.11548869495306
0.7507507507507507,181.12233634778818
0.7557557557557557,181.12975408176172
0.7607607607607607,181.13774244886056
0.7657657657657657,181.14630019457104
0.7707707707707707,181.15542457865124
0.7757757757757757,181.16511169999342
0.7807807807807807,181.17535682957407
0.7857857857857857,181.18615473515854
0.7907907907907907,181.197500018496
0.7957957957957957,181.20938743796043
